[31-Mar-2017 08:43:03 Europe/Berlin] PHP Warning:  include_once(C:\xampp\htdocs\app\View\_layout\error.php): failed to open stream: No such file or directory in C:\xampp\htdocs\lib\View\Class.php on line 68
[31-Mar-2017 08:43:03 Europe/Berlin] PHP Warning:  include_once(): Failed opening 'C:\xampp\htdocs\app\View\_layout\error.php' for inclusion (include_path='C:\xampp\htdocs\lib;C:\xampp\htdocs\app\classes;C:\xampp\php\PEAR') in C:\xampp\htdocs\lib\View\Class.php on line 68
[31-Mar-2017 08:43:58 Europe/Berlin] PHP Warning:  include_once(C:\xampp\htdocs\app\View\_layout\error.php): failed to open stream: No such file or directory in C:\xampp\htdocs\lib\View\Class.php on line 68
[31-Mar-2017 08:43:58 Europe/Berlin] PHP Warning:  include_once(): Failed opening 'C:\xampp\htdocs\app\View\_layout\error.php' for inclusion (include_path='C:\xampp\htdocs\lib;C:\xampp\htdocs\app\classes;C:\xampp\php\PEAR') in C:\xampp\htdocs\lib\View\Class.php on line 68
[31-Mar-2017 12:13:59 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:14:01 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:15:35 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:15:38 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:23:07 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:23:10 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:23:11 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:23:22 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:23:23 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:24:22 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 15
[31-Mar-2017 12:49:39 Europe/Berlin] PHP Parse error:  syntax error, unexpected 'text' (T_STRING), expecting ',' or ';' in C:\xampp\htdocs\app\View\Pages\articles.php on line 25
[31-Mar-2017 12:49:41 Europe/Berlin] PHP Parse error:  syntax error, unexpected 'text' (T_STRING), expecting ',' or ';' in C:\xampp\htdocs\app\View\Pages\articles.php on line 25
[31-Mar-2017 12:50:16 Europe/Berlin] PHP Parse error:  syntax error, unexpected 'text' (T_STRING), expecting ',' or ';' in C:\xampp\htdocs\app\View\Pages\articles.php on line 25
[31-Mar-2017 12:55:17 Europe/Berlin] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO), expecting ',' or ';' in C:\xampp\htdocs\app\View\Pages\articles.php on line 28
[31-Mar-2017 12:55:19 Europe/Berlin] PHP Parse error:  syntax error, unexpected 'echo' (T_ECHO), expecting ',' or ';' in C:\xampp\htdocs\app\View\Pages\articles.php on line 28
[31-Mar-2017 12:58:10 Europe/Berlin] PHP Parse error:  syntax error, unexpected 'font' (T_STRING), expecting ',' or ';' in C:\xampp\htdocs\app\View\Pages\articles.php on line 26
[31-Mar-2017 12:58:11 Europe/Berlin] PHP Parse error:  syntax error, unexpected 'font' (T_STRING), expecting ',' or ';' in C:\xampp\htdocs\app\View\Pages\articles.php on line 26
[31-Mar-2017 13:07:35 Europe/Berlin] PHP Parse error:  syntax error, unexpected '<' in C:\xampp\htdocs\app\View\Pages\articles.php on line 61
